P_alta,P_baja,x_b,eta_t,eta_p,eps_hrvg,eps_reg,eps_cond,convergio,clasificacion,eta,Wnet,mensaje
6500.0,380.4651667449188,0.5,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=509.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=583.0499127562379 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,476.2531387660478,0.55,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=504.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.6497925765441 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,476.2531387660478,0.55,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=504.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7998113829902 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,476.2531387660478,0.55,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=504.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9498674682441 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,476.2531387660478,0.55,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=504.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=583.0499255294386 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,575.7018172219059,0.6,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=498.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.6498249778876 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,575.7018172219059,0.6,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=498.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7998408481845 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,575.7018172219059,0.6,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=498.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9498881437204 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,575.7018172219059,0.6,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=498.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=583.0499370974193 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,673.3448664612341,0.65,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=491.6 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.649854666326 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,673.3448664612341,0.65,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=491.6 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7998678527404 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,673.3448664612341,0.65,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=491.6 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9499071270171 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,673.3448664612341,0.65,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=491.6 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=583.0499477720598 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,764.6376026707513,0.7,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=484.4 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.6498817802272 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,764.6376026707513,0.7,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=484.4 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7998925132687 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,764.6376026707513,0.7,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=484.4 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9499244704713 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,764.6376026707513,0.7,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"lado_frio(P_baja=764.6 kPa, estado fuera del dominio/cobertura del motor teqp — sin relacion con la campana de la sonda || T_from_Ph(P, h, x): el motor teqp no cubre el estado pedido (ver TASK_CONTEXT 2026-09-18-validar-teqp-nh3h2o). Detalle: h=52444.4 fuera de dominio a P=7.6464e+05 Pa, x=0.7117"
7000.0,157.88536139565775,0.35,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=529.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.6495738334323 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,157.88536139565775,0.35,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=529.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.7996124040989 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,157.88536139565775,0.35,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=529.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.9497275567296 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,157.88536139565775,0.35,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=529.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=583.0498468075247 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,218.6892492858801,0.4,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=524.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.6496281130558 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,218.6892492858801,0.4,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=524.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.799661781152 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,218.6892492858801,0.4,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=524.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.9497622707402 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,218.6892492858801,0.4,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=524.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=583.0498663286763 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,293.41308192387106,0.45,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=519.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.64967719385 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,293.41308192387106,0.45,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=519.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.7997064278995 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,293.41308192387106,0.45,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=519.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.9497936592907 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,293.41308192387106,0.45,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=519.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=583.0498839811738 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,380.4651667449188,0.5,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=513.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.6497217392484 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,380.4651667449188,0.5,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=513.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.7997469458002 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,380.4651667449188,0.5,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=513.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.949822152682 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,380.4651667449188,0.5,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=513.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=583.0499000204395 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,476.2531387660478,0.55,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=507.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.6497622751244 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,476.2531387660478,0.55,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=507.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.799783835226 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,476.2531387660478,0.55,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=507.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.9498481369322 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,476.2531387660478,0.55,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=507.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=583.049914706838 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,575.7018172219059,0.6,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=501.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.6497987223481 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,575.7018172219059,0.6,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=501.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.7998169675494 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,575.7018172219059,0.6,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=501.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.9498713637224 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,575.7018172219059,0.6,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=501.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=583.0499276731636 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,673.3448664612341,0.65,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=495.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.6498320350732 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,673.3448664612341,0.65,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=495.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.7998472727679 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,673.3448664612341,0.65,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=495.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.9498926772785 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,673.3448664612341,0.65,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=495.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=583.0499396721873 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,764.6376026707513,0.7,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=487.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.6498622383867 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,764.6376026707513,0.7,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=487.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.7998747393244 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,764.6376026707513,0.7,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=487.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=7000.0 kPa, T=582.9499119765323 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
7000.0,764.6376026707513,0.7,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"lado_frio(P_baja=764.6 kPa, estado fuera del dominio/cobertura del motor teqp — sin relacion con la campana de la sonda || T_from_Ph(P, h, x): el motor teqp no cubre el estado pedido (ver TASK_CONTEXT 2026-09-18-validar-teqp-nh3h2o). Detalle: h=50072.6 fuera de dominio a P=7.6464e+05 Pa, x=0.7117"
